"openGammaCall","openGammaPut","closeMin001","closeMin002","closeMin003","closeMin004","closeMin005","closeMin006","closeMin007","closeMin008","closeMin009","closeMin010","closeMin011","closeMin012","closeMin013","closeMin014","closeMin015","closeMin016","closeMin017","closeMin018","closeMin019","closeMin020","closeMin021","closeMin022","closeMin023","closeMin024","closeMin025","closeMin026","closeMin027","closeMin028","closeMin029","closeMin030","closeMin031","closeMin032","closeMin033","closeMin034","closeMin035","closeMin036","closeMin037","closeMin038","closeMin039","closeMin040","closeMin041","closeMin042","closeMin043","closeMin044","closeMin045","closeMin046","closeMin047","closeMin048","closeMin049","closeMin050","closeMin051","closeMin052","closeMin053","closeMin054","closeMin055","closeMin056","closeMin057","closeMin058","closeMin059","closeMin060","closeMin061","closeMin062","closeMin063","closeMin064","closeMin065","closeMin066","closeMin067","closeMin068","closeMin069","closeMin070","closeMin071","closeMin072","closeMin073","closeMin074","closeMin075","closeMin076","closeMin077","closeMin078","closeMin079","closeMin080","closeMin081","closeMin082","closeMin083","closeMin084","closeMin085","closeMin086","closeMin087","closeMin088","closeMin089","closeMin090","closeMin091","closeMin092","closeMin093","closeMin094","closeMin095","closeMin096","closeMin097","closeMin098","closeMin099","closeMin100","closeMin101","closeMin102","closeMin103","closeMin104","closeMin105","closeMin106","closeMin107","closeMin108","closeMin109","closeMin110","closeMin111","closeMin112","closeMin113","closeMin114","closeMin115","closeMin116","closeMin117","closeMin118","closeMin119","closeMin120","closeMin121","closeMin122","closeMin123","closeMin124","closeMin125","closeMin126","closeMin127","closeMin128","closeMin129","closeMin130","closeMin131","closeMin132","closeMin133","closeMin134","closeMin135","closeMin136","closeMin137","closeMin138","closeMin139","closeMin140","closeMin141","closeMin142","closeMin143","closeMin144","closeMin145","closeMin146","closeMin147","closeMin148","closeMin149","closeMin150","closeMin151","closeMin152","closeMin153","closeMin154","closeMin155","closeMin156","closeMin157","closeMin158","closeMin159","closeMin160","closeMin161","closeMin162","closeMin163","closeMin164","closeMin165","closeMin166","closeMin167","closeMin168","closeMin169","closeMin170","closeMin171","closeMin172","closeMin173","closeMin174","closeMin175","closeMin176","closeMin177","closeMin178","closeMin179","closeMin180","closeMin181","closeMin182","closeMin183","closeMin184","closeMin185","closeMin186","closeMin187","closeMin188","closeMin189","closeMin190","closeMin191","closeMin192","closeMin193","closeMin194","closeMin195","closeMin196","closeMin197","closeMin198","closeMin199","closeMin200","closeMin201","closeMin202","closeMin203","closeMin204","closeMin205","closeMin206","closeMin207","closeMin208","closeMin209","closeMin210","closeMin211","closeMin212","closeMin213","closeMin214","closeMin215","closeMin216","closeMin217","closeMin218","closeMin219","closeMin220","closeMin221","closeMin222","closeMin223","closeMin224","closeMin225","closeMin226","closeMin227","closeMin228","closeMin229","closeMin230","closeMin231","closeMin232","closeMin233","closeMin234","closeMin235","closeMin236","closeMin237","closeMin238","closeMin239","closeMin240"
88749736,113535505,100,100,100,100.0206,100.0309,100.0309,100.0206,100.0206,99.9897,100,99.9897,100,99.9794,99.9794,99.9897,99.9897,100,99.9897,99.9897,99.9897,99.9794,99.9897,100,100.0103,100.0103,100.0103,100,100,100.0103,100.0206,99.9897,100,99.9897,99.9588,99.9588,99.9588,99.9794,99.9691,99.9691,99.9897,99.9588,99.9588,99.9588,99.9588,99.9485,99.9485,99.9485,99.9485,99.9485,99.9382,99.9485,99.9485,99.9278,99.9175,99.9175,99.9382,99.9278,99.9382,99.9382,99.9278,99.9588,99.9485,99.9691,99.9485,99.9691,99.9485,99.9278,99.9072,99.8969,99.9072,99.8969,99.9175,99.9175,99.9278,99.9072,99.9175,99.9278,99.9278,99.9278,99.9278,99.9278,99.9382,99.9175,99.9382,99.9278,99.9278,99.8969,99.8969,99.8969,99.8969,99.8763,99.8763,99.866,99.8969,99.8866,99.9072,99.8969,99.8969,99.9175,99.9175,99.8969,99.8969,99.9072,99.8969,99.9175,99.9072,99.9175,99.9278,99.9278,99.9072,99.9175,99.9382,99.9278,99.9278,99.9278,99.9278,99.9278,99.9278,99.9691,99.9897,100.0618,100.0618,100.0412,100.0206,100.0103,100,100.0103,99.9897,100.0206,100.0515,100,100.0103,99.9897,100,100.0412,100.0412,100.0412,100.0722,100.0722,100.0928,100.1031,100.0515,99.9897,100.0206,99.9897,99.9691,99.9278,99.9175,99.9278,99.9382,99.9175,99.8866,99.8557,99.8454,99.8248,99.7939,99.8145,99.8557,99.8557,99.8454,99.8145,99.7732,99.8042,99.7939,99.7629,99.732,99.7526,99.8145,99.8042,99.7939,99.8145,99.8248,99.8351,99.8454,99.866,99.866,99.8557,99.8454,99.8557,99.8557,99.8866,99.8557,99.8557,99.866,99.866,99.866,99.866,99.8454,99.8454,99.7835,99.8042,99.8248,99.8145,99.8351,99.8248,99.8248,99.7835,99.8145,99.7835,99.7423,99.7629,99.732,99.7629,99.7526,99.7732,99.8145,99.8145,99.8145,99.8351,99.8454,99.8557,99.8557,99.8557,99.8454,99.8557,99.8351,99.866,99.866,99.8557,99.8763,99.8557,99.8557,99.8248,99.866,99.8454,99.8454,99.8351,99.8248,99.8042,99.7939,99.8145,99.8351,99.8351,99.8454,99.8454,99.8557,99.7835,99.8042,99.8042,99.7629
66021513,96137990,100,100,100,100,99.9767,99.9883,99.9883,100.0117,100.0117,100.0117,100,100,99.9883,99.9883,99.9883,100,99.9883,100.0117,100.0467,100.0467,100.0584,100.0584,100.0584,100.0467,100.0584,100.035,100.0467,100.035,100.0233,100.0233,100.0233,100.0117,100.0117,100.0233,100.035,100.035,100.0467,100.035,100.035,100.035,100.035,100.0467,100.0467,100.0467,100.035,100.0467,100.0584,100.0584,100.0467,100.035,100.035,100.0233,100.0233,100.0233,100.035,100.0233,100.0467,100.0584,100.0467,100.035,100.0467,100.0467,100.07,100.0584,100.0584,100.035,100.0233,100.035,100.035,100.035,100.0233,100.0117,100,99.9883,99.9883,100,99.9767,99.9767,99.9767,99.965,100,99.9767,100,99.9883,99.9883,99.9883,99.965,99.965,99.9767,99.9767,99.9767,99.965,99.965,99.965,99.965,99.9533,99.965,99.965,99.965,99.93,99.9183,99.9416,99.93,99.9416,99.93,99.9416,99.9183,99.9066,99.9183,99.9066,99.9066,99.8949,99.8949,99.8949,99.9183,99.93,99.9066,99.8949,99.8833,99.8716,99.9066,99.9066,99.8949,99.9183,99.9066,99.93,99.9767,99.965,99.9883,99.9767,99.9533,99.9416,99.9533,99.9416,99.9183,99.965,99.965,99.965,100.0117,100.0233,100.0467,100.0584,100.07,100.0817,100.07,100.1051,100.1167,100.1401,100.1517,100.1634,100.1984,100.2101,100.2101,100.2218,100.1868,100.1984,100.1517,100.1517,100.1517,100.1634,100.1517,100.1634,100.1167,100.1401,100.1051,100.1284,100.1284,100.1634,100.1284,100.1401,100.1517,100.1284,100.1167,100.0817,100.1051,100.0817,100.1051,100.07,100.07,100.0934,100.1167,100.1051,100.1167,100.1284,100.0817,100.0584,100.0117,99.9883,100,100.0233,100,100.0117,99.9883,100.0117,100.0233,100.0233,100.0117,99.9883,100.0117,99.9883,99.9767,100,99.965,100,100,99.9883,99.9767,99.9416,99.9533,99.9767,99.9533,99.9416,99.9767,99.9767,99.9533,100,100.0117,100,100.0233,100.0467,100.0117,100.0233,100.0233,100.0117,100,99.9883,100.0233,100.0117,100.0233,100.0233,100.035,100,99.965,99.9767,99.965,99.9767,100,100,99.9767,100.0117
73309224,80408522,100,99.9613,99.9871,100.0258,100.0773,100.1546,100.1288,100.116,100.0902,100.0644,100.0515,100.0644,100.0515,100.0387,100.0644,100.0773,100.0902,100.0644,100.0515,100.0515,100.0258,99.9742,99.9485,99.9871,100,99.9356,99.9485,99.9485,99.9742,99.9613,99.9485,99.9742,99.9742,99.9613,100,99.9871,99.9871,99.9871,99.9742,99.9613,99.9742,99.9871,99.9742,100,100,99.9742,99.9742,100,100,100,100.0129,100.0129,100,100.0129,100,100.0258,100.0387,100.0515,100.0644,100.0515,100.0902,100.1031,100.1546,100.1546,100.1675,100.2706,100.2964,100.2835,100.3479,100.335,100.3608,100.3092,100.3479,100.3221,100.3221,100.3092,100.2964,100.2706,100.2964,100.2964,100.3092,100.2835,100.2577,100.2448,100.2577,100.2448,100.2706,100.3092,100.2964,100.335,100.2706,100.2964,100.2835,100.2577,100.2706,100.2706,100.2706,100.2706,100.2448,100.219,100.219,100.2319,100.2448,100.2706,100.219,100.219,100.219,100.2448,100.2448,100.2448,100.2706,100.2835,100.2577,100.2577,100.2577,100.3221,100.2964,100.2964,100.2964,100.2448,100.1804,100.2706,100.1933,100.116,100.219,100.3221,100.3092,100.2964,100.219,100.2577,100.3092,100.2964,100.116,100.0902,100.116,100.0902,100.1288,100.1804,100.1675,100.2062,100.335,100.335,100.3221,100.3737,100.3737,100.335,100.3092,100.3479,100.2835,100.2448,100.0773,100.1417,100.1417,100.1417,100.0902,100.116,100.2577,100.1031,100.1546,100.1031,100.1288,100.1675,100.0902,100.0515,100.1417,100.219,100.1675,100.1546,100.1546,100.1031,100.1804,100.2448,100.2835,100.2706,100.2706,100.2319,100.2577,100.1675,100.1804,100.1675,100.2319,100.1933,100.1675,100.1288,100.116,100.116,100.0515,100.1675,100.1417,100.1675,100.1546,100.1417,100.219,100.2062,100.2448,100.2319,100.2577,100.2835,100.2706,100.2577,100.2448,100.2706,100.3479,100.2964,100.3865,100.3608,100.3221,100.3737,100.3479,100.3608,100.4252,100.3994,100.3994,100.4252,100.3737,100.3608,100.3608,100.3737,100.3994,100.4123,100.4252,100.4381,100.4639,100.4381,100.451,100.4767,100.451,100.451,100.4896,100.4767,100.4767,100.5541,100.5669,100.5798,100.5798,100.5669,100.5541,100.5541,100.5025,100.4767
290035753,145172203,100,100,100,100.0172,100.0172,100.0172,100.0172,100.0172,100.0086,100.0086,100.0259,100.0259,100.0259,100.0603,100.0431,100.0259,100.0086,100.0172,100.0345,100.0431,100.0431,100.0517,100.0431,100.0431,100.0345,100.0431,100.0259,100.0431,100.0431,100.0345,100.0086,100.0086,100.0086,100.0172,100.0345,100.0345,100.0345,100.0345,100.0259,100.0431,100.0431,100.0345,100.0517,100.0431,100.0517,100.0517,100.0517,100.0517,100.0603,100.0517,100.0517,100.0345,100.0259,100.0259,100.0259,100.0259,100.0086,100.0086,99.9914,100,100.1207,100.1034,100.1207,100.1293,100.1293,100.1293,100.0948,100.1121,100.1121,100.1121,100.1293,100.1207,100.1207,100.1207,100.1379,100.1293,100.1293,100.1293,100.1552,100.1638,100.181,100.1552,100.1293,100.1207,100.1034,100.0948,100.1034,100.0948,100.1121,100.0948,100.1293,100.1293,100.1293,100.1293,100.1034,100.1207,100.1293,100.1121,100.1379,100.1466,100.1466,100.1466,100.1466,100.1466,100.1552,100.1552,100.1638,100.1638,100.1724,100.1724,100.1724,100.1552,100.1638,100.1638,100.1552,100.1638,100.1552,100.1552,100.1724,100.1638,100.1552,100.2155,100.2241,100.1897,100.1724,100.1638,100.1638,100.2241,100.2328,100.2931,100.2845,100.3276,100.319,100.3362,100.3448,100.3707,100.3362,100.3017,100.3534,100.3707,100.3534,100.319,100.3362,100.3276,100.3621,100.3362,100.3534,100.3276,100.2845,100.3017,100.3017,100.3534,100.3879,100.3793,100.3362,100.3534,100.3448,100.3793,100.4138,100.3879,100.4138,100.3879,100.3879,100.3707,100.3621,100.3017,100.2241,100.2586,100.2672,100.2672,100.1983,100.2155,100.2155,100.2414,100.2328,100.25,100.2241,100.2328,100.2155,100.2241,100.2155,100.2241,100.2586,100.2672,100.25,100.2328,100.2155,100.1466,100.1207,100.1293,100.1207,100.1293,100.0862,100.1379,100.1466,100.1552,100.1379,100.1638,100.1724,100.1466,100.1379,100.1638,100.1552,100.1552,100.1466,100.1121,100.1724,100.1552,100.1379,100.1466,100.1034,100.1121,100.0948,100.0862,100.1207,100.1638,100.1724,100.1983,100.2241,100.2155,100.2155,100.2328,100.2414,100.2328,100.2328,100.1983,100.1983,100.1983,100.181,100.1724,100.181,100.181,100.1724,100.1897,100.1724,100.1379,100.181,100.1466,100.1466,100.1293
128142628,91337989,100,99.988,99.9761,99.9761,99.988,100,100.012,100,99.988,100,100.012,100.0239,100.0359,100.0359,100.0359,100.0598,100.0478,100.0478,100.0359,100.0359,100.012,100.012,99.988,99.9522,99.9522,99.9522,99.9522,99.9522,99.9641,99.9761,99.9761,100,100,100.012,99.988,99.9761,99.9402,99.9522,99.9641,99.988,99.988,99.9761,99.9641,99.9761,99.988,100.0359,100.0359,100.0478,100.0359,100.0598,100.0478,100.0478,100.0359,100.0478,100.0478,100.0359,100.012,100.012,100.012,100.0239,100.0598,100.0359,100.0359,100.0359,100.0478,100.0359,100.0359,100.0239,100.0478,100.0359,100.0478,100.0359,100.0478,100.0478,100.0598,100.0478,100.0717,100.0478,100.0598,100.0717,100.0717,100.0717,100.1315,100.1435,100.1554,100.1315,100.1076,100.0956,100.0837,100.1076,100.0956,100.0717,100.0837,100.0956,100.0956,100.1076,100.0837,100.0837,100.0717,100.0598,100.0598,100.0837,100.0837,100.0956,100.0956,100.0956,100.0837,100.0956,100.0956,100.0956,100.1076,100.0956,100.1196,100.1196,100.1196,100.1076,100.1315,100.1554,100.1554,100.1554,100.2033,100.2272,100.2511,100.263,100.275,100.3467,100.3348,100.3228,100.3109,100.2989,100.3706,100.3826,100.3706,100.3826,100.3706,100.3826,100.3945,100.4304,100.4304,100.4663,100.4902,100.5141,100.5141,100.5022,100.5022,100.4782,100.4782,100.4663,100.4663,100.4902,100.4185,100.4424,100.4065,100.4185,100.4304,100.4902,100.4304,100.4543,100.4065,100.4185,100.3826,100.3826,100.3826,100.3706,100.3945,100.4185,100.3945,100.4065,100.4543,100.4185,100.3706,100.3706,100.3587,100.3826,100.3587,100.3706,100.3945,100.4185,100.4065,100.4543,100.4902,100.4663,100.4424,100.4304,100.4543,100.4304,100.4185,100.4185,100.4424,100.4663,100.4424,100.4304,100.4185,100.4185,100.3706,100.3467,100.3706,100.3467,100.3348,100.3587,100.3228,100.3587,100.3587,100.3587,100.2869,100.2391,100.2033,100.2391,100.2511,100.2033,100.2152,100.2152,100.1793,100.2033,100.0837,100.1076,100.1196,100.1076,100.1674,100.1674,100.1674,100.1913,100.1793,100.2033,100.1674,100.2152,100.1913,100.1196,100.0956,100.1196,100.1315,100.1196,100.1196,100.0956,100.012,100.0359,100.0837,100.0717,100.0598,100.1076
138812790,170872913,100,99.9648,99.9648,99.9648,99.9766,99.9766,99.9531,99.9766,99.9766,100,100,100,100.0234,100.0117,100.0117,100.0117,100.0117,100,100,100,100,100,99.9883,100,100,99.9883,99.9883,99.9883,99.9883,100,100,100,100,100.0117,100,100.0234,100.0117,100.0117,100.0234,100.0234,100.0352,100.0117,100.0117,100.0117,100.0352,100.0234,100.0352,100.0352,100.0469,100.0586,100.0586,100.0586,100.0821,100.0821,100.1055,100.0938,100.1055,100.1055,100.1172,100.1289,100.1055,100.1055,100.1172,100.1172,100.1172,100.1172,100.1055,100.0938,100.0821,100.0821,100.0821,100.0821,100.1055,100.0938,100.1289,100.1524,100.1407,100.1641,100.1641,100.1758,100.1758,100.1758,100.1641,100.1641,100.1524,100.1524,100.1524,100.1524,100.1524,100.1524,100.1641,100.1407,100.1172,100.1172,100.1289,100.1172,100.1289,100.1407,100.1289,100.1289,100.1407,100.1289,100.1172,100.1289,100.1407,100.1758,100.1758,100.1641,100.1758,100.1641,100.1758,100.1758,100.1524,100.1407,100.1407,100.1407,100.1289,100.1289,100.1407,100.1758,100.1758,100.1407,100.1524,100.1172,100.1289,100.1524,100.0938,100.0938,100.0938,100.1289,100.1055,100.0821,100.1055,100.0586,100.0703,100.0703,100.0938,100.0938,100.1172,100.1055,100.1172,100.1524,100.1524,100.1289,100.1407,100.0938,100.0352,100.0352,100.0352,100.0586,100.0234,100.0234,100.0352,100.0469,100.0469,100.0469,100.0117,100.0117,100,100.0234,100.0117,100.0352,100.0586,100.0703,100.1172,100.1172,100.0938,100.0938,100.0938,100.0938,100.1055,100.1407,100.1407,100.1172,100.1407,100.1758,100.1758,100.2227,100.2227,100.211,100.2344,100.2462,100.2227,100.2344,100.211,100.2227,100.1993,100.1993,100.1993,100.211,100.2344,100.2579,100.2462,100.2696,100.293,100.3399,100.3399,100.3282,100.3399,100.3751,100.3634,100.3517,100.3399,100.3399,100.3399,100.3517,100.3634,100.3634,100.3634,100.3751,100.3517,100.3517,100.3399,100.3399,100.3399,100.3399,100.3399,100.3282,100.3517,100.3517,100.3282,100.3282,100.3048,100.3048,100.3048,100.3048,100.3048,100.293,100.3048,100.2813,100.2696,100.2813,100.2813,100.2579,100.2579,100.2462,100.2579,100.2579,100.2579,100.2813
175855436,86144246,100,100,100,99.989,100.011,100.0221,100.011,100.0331,100.0331,100.0221,100.0221,100.0331,100.0221,100.0331,100.011,100.0221,100.011,100.011,100.0221,100.0331,100.0221,100.0331,100.0331,100.0331,100.0442,100.0442,100.0442,100.0552,100.0552,100.0663,100.0552,100.0663,100.0552,100.0663,100.0552,100.0442,100.0442,100.0663,100.0663,100.0663,100.0773,100.0773,100.0773,100.0663,100.0552,100.0331,100.0331,100.0331,100.0331,100.0442,100.0442,100.0331,100.0442,100.0552,100.0552,100.0442,100.0442,100.0552,100.0552,100.0552,100.0552,100.0442,100.0442,100.0442,100.0331,100.0331,100.0331,100.0442,100.0442,100.0331,100.0442,100.0331,100.0331,100.0442,100.0331,100.0442,100.0442,100.0442,100.0442,100.0442,100.0442,100.0663,100.0773,100.0663,100.0663,100.0663,100.0552,100.0663,100.0552,100.0552,100.0663,100.0883,100.1104,100.0994,100.0994,100.1104,100.1104,100.0994,100.0994,100.0994,100.1104,100.1104,100.1104,100.1104,100.1104,100.1104,100.0994,100.0994,100.0994,100.0994,100.0994,100.0994,100.0994,100.0883,100.0883,100.0994,100.0883,100.0883,100.0994,100.0883,100.0663,100.0773,100.1104,100.1436,100.1325,100.0773,100.1104,100.0994,100.0773,100.0442,100,100.0221,100.0331,100.0552,100.0221,100.0331,100.0552,100.0552,100.0552,100.0552,100.0442,100.0331,100.0331,100.0331,100.0221,100.011,100.0331,100.0331,100.0331,100.0221,100.0442,100.0331,100.0331,100.0331,100.0221,100.011,100,100.0442,100.0442,100.0442,100.0442,100.011,100.0331,100.0221,100.0221,100.011,100.011,100.0442,100.0331,100.0331,100.0331,100.0552,100.0442,100.0552,100.0442,100.0221,100.0442,100.0221,100.0221,100.011,100,100.0331,100.011,99.9779,99.9779,100.0442,100.0331,100.0442,100.0442,100.0221,100.0221,100.0331,100.0331,100.0442,100.0221,100.0221,100.011,100.0221,100.011,100.011,100.0221,100.011,100.011,99.989,99.989,100.011,99.989,99.9779,99.9669,99.9669,99.9558,99.9779,99.989,99.9779,99.989,99.989,99.989,99.9779,100,100,100,100,100,99.989,99.9779,99.989,100.011,100,100,99.989,100,100,100,99.9779,99.989,100.011,100.0221,100.0331,100.0331,100.011
250023899,119494219,100,100,100.009,100.009,100.009,99.973,99.964,99.982,99.991,99.991,99.991,100.009,100.009,100.009,100,99.982,99.982,99.991,99.982,99.982,99.982,99.991,100,99.982,99.982,99.973,99.982,99.982,99.982,99.964,99.964,99.964,99.9461,99.9461,99.9461,99.9551,99.9281,99.9281,99.9551,99.9551,99.9461,99.9371,99.964,99.973,99.973,99.964,99.9551,99.9461,99.9461,99.964,99.973,99.973,99.964,99.9461,99.9551,99.973,99.982,100.009,100.009,100,100,100,100.009,100.009,100.009,99.982,100,100.036,100.009,100.009,100.009,100.009,100,100,100,100,100,100.009,100.009,100.018,100.027,100.036,100.027,100.018,100.018,100.027,100.018,100.036,100.036,100.027,100.018,100.009,100.018,100.018,100.036,100.036,100.036,100.036,100.0449,100.0539,100.0629,100.0719,100.0719,100.0719,100.0899,100.0899,100.0899,100.0809,100.0899,100.0899,100.0719,100.0809,100.0899,100.0899,100.0809,100.0809,100.0899,100.0809,100.0899,100.1079,100.0899,100.0719,100.0719,100.1079,100.1258,100.1438,100.1258,100.1258,100.1258,100.1438,100.1618,100.1977,100.2157,100.2247,100.2157,100.1887,100.1528,100.1708,100.1528,100.1798,100.1618,100.1618,100.1618,100.1618,100.1438,100.1438,100.1258,100.0989,100.1079,100.1258,100.1348,100.1348,100.1258,100.1168,100.0989,100.1168,100.1348,100.1168,100.1977,100.1618,100.1708,100.2247,100.2247,100.2157,100.2157,100.2067,100.1887,100.1887,100.1528,100.1798,100.1708,100.1528,100.1887,100.2157,100.2067,100.2247,100.2427,100.2337,100.2157,100.1977,100.1977,100.2067,100.2517,100.2337,100.1977,100.2247,100.2157,100.2157,100.2067,100.1708,100.1618,100.1528,100.1708,100.1708,100.1798,100.2067,100.1977,100.1708,100.1618,100.1618,100.1708,100.1708,100.1887,100.1528,100.1528,100.1258,100.1528,100.1618,100.1618,100.1528,100.1708,100.1708,100.1438,100.1168,100.1438,100.1438,100.1168,100.1079,100.1438,100.1438,100.1258,100.1079,100.1079,100.1168,100.1348,100.1438,100.1438,100.1168,100.1528,100.1528,100.1438,100.1798,100.2247,100.2067,100.2157,100.1977,100.1977,100.1887,100.1798,100.1977
260120974,114289392,100,99.9895,100,100,100,100,100.0105,100,100,100,100,100,99.9895,99.9895,100,99.979,99.979,99.979,99.979,99.9895,100,99.9895,99.979,99.9895,99.9895,99.9895,99.979,99.9686,99.979,99.9686,99.979,99.979,99.979,100.0105,100.0105,100.0105,100.0105,100.0105,99.9895,99.9895,99.9895,99.9686,99.979,99.9686,99.979,99.979,99.9895,99.9895,99.9895,100,99.9895,100,99.9686,99.9686,99.979,99.979,99.9895,99.9895,99.979,99.9895,99.979,99.979,99.9686,99.9686,99.9895,100,100,100.021,100.021,100.021,100.021,100.021,100.0105,100,100.0105,100.0105,100.0105,100.0105,100.021,100,100,99.9895,99.9266,99.9057,99.9266,99.9371,99.9581,99.9581,99.9476,99.9581,99.9581,99.9686,99.9686,99.9476,99.9266,99.9162,99.9266,99.9266,99.9476,99.9476,99.9371,99.9581,99.979,99.9895,99.979,100.021,100.0105,100.021,99.9895,100.021,100,100.0105,100.0105,100.0105,100,100,100.021,100.0105,100.0105,100.0314,99.9686,99.979,99.9581,99.9371,99.9162,99.9581,99.9162,99.9266,99.9162,99.9162,99.8952,99.8847,99.9266,99.9266,99.9266,99.9476,99.9686,100,99.979,99.9895,99.9895,99.9895,99.979,99.9895,99.9686,99.979,99.979,99.979,99.979,99.9686,99.979,100,100.0105,99.979,100.0105,100.021,100,99.9686,99.9476,99.979,100,100,100.021,100.0524,100.0314,100.0314,100.0314,100.021,100.0105,100.0105,100,99.979,100,99.979,99.9895,99.9686,99.979,99.9476,99.9266,99.9162,99.9476,99.9476,99.9266,99.9371,99.9476,99.9581,99.9476,99.9686,99.9686,99.9581,99.9581,99.9476,99.9476,99.9476,99.9476,99.9476,99.9371,99.9162,99.8952,99.8009,99.8323,99.759,99.7799,99.7904,99.7799,99.738,99.7695,99.7695,99.7799,99.8114,99.8219,99.8428,99.8428,99.8323,99.8323,99.8533,99.8219,99.8323,99.8009,99.8009,99.8114,99.8114,99.8114,99.8428,99.8847,99.8428,99.8533,99.8533,99.8533,99.8428,99.8323,99.8323,99.8219,99.8323,99.8428,99.8533,99.8638,99.8533,99.8219,99.8009
63164984,56905310,100,99.9879,99.9879,100,99.9879,100,99.9879,99.9879,99.9757,99.9636,99.9636,99.9757,99.9757,99.9636,99.9514,99.9393,99.9393,99.9393,99.9393,99.8907,99.8907,99.915,99.9393,99.9757,99.9636,99.9636,99.9514,99.9271,99.9271,99.8785,99.8664,99.8785,99.8907,99.8907,99.8785,99.8907,99.8421,99.8785,99.8785,99.8785,99.8907,99.8907,99.9271,99.9271,99.9271,99.9028,99.9028,99.9028,99.9028,99.915,99.8907,99.8907,99.8907,99.8785,99.8664,99.8785,99.8907,99.8785,99.8542,99.8421,100.085,100.0972,100.0243,100.1336,100.0486,100.1093,100.0729,100.1579,100.1215,100.1943,100.2672,100.2429,100.2065,100.2308,100.2308,100.2794,100.3279,100.3037,100.2308,100.2672,100.2672,100.2672,100.2429,100.2308,100.2308,100.2429,100.2308,100.1822,100.17,100.1458,100.17,100.2065,100.1943,100.1579,100.1579,100.1579,100.1822,100.17,100.1579,100.1458,100.1458,100.1458,100.1336,100.1458,100.1458,100.1215,100.1093,100.1093,100.085,100.0972,100.1215,100.1579,100.1458,100.1458,100.1579,100.1215,100.1336,100.1215,100.1458,100.1336,100.1215,100.0486,100.0121,99.9757,100.0364,99.9757,100.0486,100.085,100.0607,100.1822,100.2308,100.1458,100.0607,100.0364,100,99.9393,99.9757,99.9879,100,100.0607,100.0607,100.0243,100.0729,100.1093,100.0486,100.0243,100,100.0121,100.0607,100.1093,100.1093,100.1579,100.1215,100.1458,100.1215,100.1458,100.1458,100.1822,100.2186,100.1943,100.2429,100.2551,100.2915,100.2794,100.2794,100.2672,100.3037,100.3279,100.3037,100.2794,100.2672,100.3158,100.2915,100.2794,100.3037,100.2794,100.2672,100.2672,100.2551,100.2308,100.2551,100.2794,100.3158,100.3158,100.2794,100.3037,100.2429,100.2551,100.2672,100.2915,100.3401,100.3401,100.3401,100.3765,100.4251,100.4008,100.4008,100.413,100.4494,100.4373,100.413,100.413,100.3887,100.4008,100.3765,100.3644,100.3887,100.3887,100.3644,100.3522,100.3401,100.3522,100.3279,100.3279,100.3037,100.3401,100.3158,100.3279,100.3158,100.3522,100.3279,100.3522,100.3401,100.3401,100.3279,100.3037,100.3279,100.3279,100.3158,100.3158,100.3158,100.3158,100.3037,100.3279,100.3644,100.3887,100.3765,100.3279,100.3644,100.3522
